screen_name,text,date,neg,neu,pos,compound
DISNEY,Brilliant. Bad. A little bit mad. May 2021. https://t.co/tgqVdtmhPC,2021-02-17 13:00:00,0.396,0.37,0.234,-0.3862
DISNEY,"Young at ❤️. See Walt @DisneyAnimation Studios’ newest short “Us Again”, directed by Zach Parrish and dances choreographed by Keone &amp; Mari, only in theaters before Raya and the Last Dragon starting March 5. https://t.co/He5WO0tSq4",2021-02-16 20:00:01,0.0,1.0,0.0,0.0
DISNEY,"Hi-ho, high seas! 🌊  Muppet Treasure Island first set sail for adventure 25 years ago today! https://t.co/fcvOh9xc23",2021-02-16 19:00:02,0.0,0.759,0.241,0.6229
DISNEY,"""Black representation in media gives us the opportunity to feel we are a part of the world we live in. To be seen and heard more gives us a chance to feel like we are understood by those consuming our stories.” – Mel Milton, artist of this Finn illustration for #BlackHistoryMonth https://t.co/TSv3C4Lnks",2021-02-16 17:59:38,0.0,0.87,0.13,0.743
DISNEY,Let the good times roll! https://t.co/aV6rWrqULc,2021-02-16 17:00:01,0.0,0.61,0.39,0.4926
DISNEY,"Hello, Cruel World. New Trailer Tomorrow. https://t.co/kWXxbjaF4b",2021-02-16 15:14:18,0.388,0.612,0.0,-0.5859
DISNEY,"Look at the time! 🕰 It’s the anniversary of Cinderella, first released on this day in 1950. (Art by @DisneyBooks artist Jean-Paul Orpinas) https://t.co/TRez5dmVYJ",2021-02-15 17:00:01,0.0,1.0,0.0,0.0
DISNEY,https://t.co/ctJHa1x1TS,2021-02-14 20:00:15,0.0,1.0,0.0,0.0
DISNEY,Love opens up a whole new world. 💕 https://t.co/5tq6j6JPE2,2021-02-14 20:00:07,0.0,0.485,0.515,0.8591
DISNEY,Nothing like a few Pixar couples to warm your heart on #ValentinesDay. 🥰 https://t.co/KhGDTpfx7A,2021-02-14 19:00:01,0.074,0.456,0.47,0.906
DISNEY,So much sweetness! 💕 https://t.co/AvvjSxwEWK,2021-02-14 17:59:56,0.0,0.331,0.669,0.843
DISNEY,Chase your own happily-ever-after with a song in your heart! 🎶💕 https://t.co/NX5zAuQKdz,2021-02-14 16:59:59,0.0,0.597,0.403,0.8687
DISNEY,Here’s to the gal pals you can share all your feelings with. 🤢😃😞 https://t.co/8PLePSe54l,2021-02-13 18:00:01,0.116,0.709,0.175,0.1531
FERRERO_EU,"Pillar 3: Supplier Transparency 

Ferrero is committed to achieving full traceability to farm level of its sourced hazelnuts🌰 This is also why we have begun a new partnership with @sourcemap, a leading provider of traceability software 💡https://t.co/eX9E2jDu4E",2021-02-19 12:06:54,0.0,0.948,0.052,0.2732
FERRERO_EU,We are fully committed to a deforestation-free #palmoil🌴🦧 supply chain. We work w/ certified partners to implement good agricultural practices to safeguard the earth’s natural resources🌍 https://t.co/ToWueclyTs https://t.co/Qfzb7Jo1B5,2021-02-19 10:01:06,0.0,0.736,0.264,0.8553
FERRERO_EU,"RT @RSPOtweets: 💭🛰️ Could satellite monitoring support companies in the shift towards #SustainablePalmOil supply chains?

RSPO member @Ferr…",2021-02-19 09:37:55,0.0,0.876,0.124,0.4019
FERRERO_EU,"Over the last 5 years, we prevented with @ICI_children1st over 380k children from working in cocoa fields. A 20-30% reduction in #childlabour in ICI-assisted communities. Now it is time to scale it up ⏫. We have ambitious goals for the next 5 years https://t.co/uRP15ImTWt",2021-02-18 12:57:35,0.0,0.913,0.087,0.4939
FERRERO_EU,"Welcome to the new #EUtrade ""Open, Sustainable &amp; Assertive"" Policy!📦
All our support to @Trade_EU and Executive-VP @VDombrovskis for this new endeavour: a sustainable trade will support our recovery from Covid-19, be beneficial for all &amp; foster the objectives of the #EUGreenDeal https://t.co/n1yCl5iHoU",2021-02-18 12:36:26,0.0,0.775,0.225,0.8908
FERRERO_EU,"We got confirmation from @sciencetargets that Ferrero’s target on reducing emissions from its owned operations is in line with the goal to limit global warming to 1.5 °C, which is the most ambitious aim of the #ParisAgreement 🌎🌡️https://t.co/FEYzCWP4jB https://t.co/0tTeHk4ZC7",2021-02-18 10:04:02,0.0,0.889,0.111,0.6115
FERRERO_EU,"64% of the electricity we purchased last year was certified renewable 🙌👏 We are making big leaps to move into #renewableenergy by installing solar panels, buying energy from certified #renewablesources, and investing in more efficient machines🤖. https://t.co/cvNd5nNePa https://t.co/6IJvTj2jkk",2021-02-17 13:01:02,0.0,0.888,0.112,0.6361
FERRERO_EU,The Ferrero in-house design team worked closely with @CarrefourGroup Loop experts to develop a new pilot Nutella jar that meets all the criteria for reuse💡 Read more https://t.co/icIV0LkDrH @FerreroFr @JBSantoul https://t.co/mlKaMtLNGZ,2021-02-17 10:15:03,0.0,1.0,0.0,0.0
FERRERO_EU,We built strong partnerships w/ global leaders in space and environmental protection such as @AirbusSpace &amp; @EarthwormGlobal to ensure our #palmoil🌴🦧 supply chain remains deforestation-free. Learn how we are tackling #deforestation🌍 https://t.co/QmEAfeS19y https://t.co/dclCLb0a1H,2021-02-16 12:52:19,0.0,0.859,0.141,0.7096
FERRERO_EU,"For over 4 years Ferrero and  @savethechildren have been fighting #childlabour in cocoa communities, helping thousands of children with education, #foodsafety, and livelihoods 💚 It is amazing to see that our efforts are paying off 🙏 https://t.co/BaaaYPHR7I #SustainableCocoa https://t.co/PE3gQvBmu3",2021-02-16 10:04:03,0.049,0.711,0.239,0.8625
FERRERO_EU,"Pillar 2: Environmental Protection and Sustainability 

We are committed to applying the principles of regenerative agriculture on our own farms and supporting their adoption by the agricultural community across selected territories👨‍🌾 https://t.co/eX9E2jDu4E",2021-02-15 13:18:30,0.0,0.872,0.128,0.6124
FERRERO_EU,"Thanks to our R&amp;D department Kinder Happy Hippo has a new package that complies with @MissionCircular guidelines ♻️We are determined to make 100% of our packaging reusable, recyclable or compostable by 2025 ☝️ https://t.co/v67O2cLcoB https://t.co/ONFCYNfQUm",2021-02-15 10:14:09,0.0,0.736,0.264,0.9042
FERRERO_EU,Love is in the air... Happy #ValentinesDay! 💝 https://t.co/5M1HP37PQJ,2021-02-14 10:03:05,0.0,0.392,0.608,0.9245
FERRERO_EU,"#Throwback to..1964

The Beatles &amp; Elvis rock the airwaves 📻🎸 
&amp; @NutellaGlobal is released onto the market to become a global sensation 🎉 🥳 https://t.co/m3pfU3ObJU",2021-02-13 13:03:08,0.0,0.831,0.169,0.6486
FERRERO_EU,"#Sustainable sugarcane ensures protection of ecosystems, biodiversity, labour standards &amp; #HumanRights 🙌 Ferrero is a proud member of @Bonsucro and we are committed to sourcing all our refined cane sugar from sustainable sources https://t.co/6PtJvBzZU1 https://t.co/uoLlNL7IDU",2021-02-12 12:45:07,0.0,0.867,0.133,0.6369
FERRERO_EU,"Since 2014, we use 100% cage-free eggs🥚 in the EU (95% of all the eggs we use globally🌍). However, our commitment is to source only cage-free eggs from barn hens globally by 2025. #AnimalWelfare https://t.co/J6P2P0PlBr https://t.co/AODOTtWMAl",2021-02-12 09:56:03,0.0,0.938,0.062,0.3818
FERRERO_EU,"We are investing in R&amp;D and open innovation to ensure our plastics never become waste♻️! The new #KinderJoy🥄 will reduce its #carbonfootprint and #plasticwaste by 45% ⬇️1,500 tonnes of plastics/year. Learn more https://t.co/RJyDGFI5mh https://t.co/VDMY3pjTAL",2021-02-11 13:03:05,0.0,0.817,0.183,0.7798
FERRERO_EU,#Sustainable cocoa in our supply chain ensures better opportunities for farmers and better protection for the environment 🌍 Ferrero is thus proud to source cocoa beans through certification standards such as @UTZCertified https://t.co/38zmsqcOoU https://t.co/mvjdDWqPQ6,2021-02-11 10:00:04,0.0,0.736,0.264,0.8885
FERRERO_EU,"Pillar 1: Human Rights and Social Practices 

Ferrero is committing to joyful growth and #childprotection across its sourcing. This means a right to education and a safe environment that fosters a child’s playful spirit and healthy development 👦👧💪  https://t.co/eX9E2jDu4E",2021-02-10 12:47:13,0.0,0.66,0.34,0.9432
FERRERO_EU,Mindful consumption is key to the promotion of a #healthy lifestyle🤸 91% of Ferrero's products come in portions less than 130kcal 🙌 https://t.co/lpAo1eqgHl https://t.co/1zjAWuaJvA,2021-02-10 10:06:03,0.0,0.906,0.094,0.4019
FERRARI,#MuseiFerrari make us relive the special thrills of the first #Ferrari ever: the #Ferrari125S! 🔙 https://t.co/QSpjTtGT8s,2021-02-19 10:41:59,0.0,0.732,0.268,0.6696
FERRARI,"#RememberingEnzo
From behind his iconic sunglasses, Enzo Ferrari’s vision crafted the legend of the Prancing Horse. To honour our founder’s 123rd birthday we give you a new point of view on how the #Ferrari dream was built, through his eyes. https://t.co/axGgzsRt0W",2021-02-18 11:00:02,0.0,0.832,0.168,0.7717
FERRARI,"An incomparable style for the queen of the night. This Tailor Made #Ferrari488PistaSpider hides its power behind a fascinating and sinuous line.
#Ferrari #FerrariTailorMade https://t.co/MZ6EblnIqM",2021-02-17 16:57:50,0.06,0.816,0.124,0.4215
FERRARI,"The Ferrari Classiche programme guarantees that replacement parts are built according to original specifications.
#Ferrari #FerrariMagazine https://t.co/09tqAvF4yi",2021-02-16 15:39:22,0.0,0.874,0.126,0.3182
FERRARI,"The value of a classic car can vary based on several factors. Bust most of all, the presence of original components is considered of utmost importance.
#Ferrari #FerrariMagazine https://t.co/sqwItyq0xd",2021-02-16 15:39:19,0.0,0.783,0.217,0.7351
FERRARI,"Enter the Ferrari Classiche world: the programme for owners of classic Prancing Horse cars that require nothing less than perfection.
#Ferrari #FerrariMagazine",2021-02-16 15:38:28,0.117,0.883,0.0,-0.4199
FERRARI,"The Ferrari Driver Academy chose @WeugMaya, who has now secured a one-year contract at the Academy and a full season in a 2021 FIA Formula 4 Championship.
#Ferrari #FerrariMagazine #FDA #GirlsOnTrack #RisingStars @insideFDA https://t.co/su9CCjrVn4",2021-02-15 17:21:18,0.0,0.851,0.149,0.6808
FERRARI,"20 drivers aged between 12 and 16 took part in an extremely high-demanding training camp, held at the Paul Ricard Circuit in France, in Maranello and at the Fiorano track.
#Ferrari #FerrariMagazine #FDA #GirlsOnTrack #RisingStars @insideFDA https://t.co/5nNl3WFzuD",2021-02-15 17:21:17,0.0,1.0,0.0,0.0
FERRARI,"The “Girls on Track – Rising Stars” programme has a simple yet pioneering objective. Support young, talented girls to become professional racing drivers.
#Ferrari #FerrariMagazine #FDA #GirlsOnTrack #RisingStars @insideFDA",2021-02-15 17:20:34,0.0,0.818,0.182,0.7184
FERRARI,"The #Ferrari250GTO: legendary name, legendary car.

Take a look at these clips and enjoy the thrills of one of the top cars in automotive history! https://t.co/h0YycyUGp2",2021-02-12 16:34:51,0.0,0.747,0.253,0.7777
FERRARI,"Time flies. The pure style of #FerrariRoma shines in sheer delight. A perfect match for the city that frames the future
#Ferrari #LaNuovaDolceVita https://t.co/c0pQlhiVZv",2021-02-11 16:41:12,0.0,0.743,0.257,0.8225
FERRARI,"Giuseppe Risi, the founder of the Risi Competizione racing team, celebrates a four-decade relationship with Ferrari. But the desire to win on track is as strong as always. Read his history of success on The Official Ferrari Magazine.
#FerrariMagazine #Ferrari @FerrariRaces",2021-02-10 16:53:02,0.0,0.636,0.364,0.9705
FERRARI,"Dreaming of the chequered flag. We can’t get enough of the racing allure of this Tailor Made #Ferrari488Pista.
#Ferrari #FerrariTailorMade https://t.co/BlYwj35g0e",2021-02-09 19:00:00,0.0,1.0,0.0,0.0
FERRARI,"The winning 750 Monza made its original debut at the inaugural grand prix at the Imola Autodrome in June 1954, and became eligible as a Best of the Best Award contender after winning Best of Show at the 2020 Palm Beach Cavallino Classic. #Ferrari #PenMoments #BestOfTheBest2020 https://t.co/QeP8s6I2A4",2021-02-09 17:44:11,0.0,0.561,0.439,0.9829
FERRARI,"The 1954 #Ferrari750Monza has won the Peninsula Classic 2020 Best of the Best Award, the coveted accolade bestowed upon classic cars in celebration of their fine engineering and design.
Pictures courtesy of Jay Miller.
#Ferrari #PenMoments #BestOfTheBest2020 https://t.co/mN8HVeRKRC",2021-02-09 17:44:09,0.0,0.617,0.383,0.9633
FERRARI,"Over the decades ‘Rosso Ferrari’ has become synonymous with our legacy. But much like our history, ‘Rosso Ferrari’ isn’t just one hue, it’s many shades. Discover all on The Official Ferrari Magazine.
#Ferrari #FerrariMagazine",2021-02-09 09:25:17,0.0,0.91,0.09,0.5023
FERRARI,"The evolution of luxury got a racing attitude. A ray of yellow light pierces the unmistakable aggressiveness of this Tailor Made #Ferrari488PistaSpider.
#Ferrari #FerrariTailorMade https://t.co/d6FJlobLWk",2021-02-05 16:05:00,0.104,0.896,0.0,-0.4215
FERRARI,"A decade ago, #Ferrari introduced a four-seater that changed the concept of the GT sports car: the #FerrariFF, with the extraordinary Ferrari-patented four-wheel drive system, known as 4RM. Check it out on The Official Ferrari Magazine.
#FerrariMagazine",2021-02-04 16:34:14,0.0,0.927,0.073,0.4278
FERRARI,"#MuseiFerrari tell us more about the legendary #Ferrari308GTS, an open top dream in the heart of many #Ferrari fans 🌟 https://t.co/B55d4pS9CJ",2021-02-02 14:08:23,0.0,0.704,0.296,0.7906
FERRARI,"The strength of Ferrari is, first and foremost, its people. We have held firm to values such as ‘family’, ‘respect’, and ‘solidarity’ to overcome obstacles. Discover on The Official Ferrari Magazine the message of hope from Ferrari’s employees. #Ferrari #FerrariMagazine",2021-02-01 18:04:46,0.055,0.759,0.186,0.7351
NASA,LIVE: A news update on the upcoming @NASA_SLS rocket core stage hot fire test for our @NASAArtemis program: https://t.co/mzKW5uV4hS https://t.co/0QTFhMNsAl,2021-02-19 14:01:06,0.112,0.888,0.0,-0.34
NASA,RT @Google: Good things come to those who persevere. Congrats @NASA and @NASAPersevere on a successful landing! https://t.co/41kTmqEljC 🎆 h…,2021-02-19 05:13:04,0.0,0.621,0.379,0.8858
NASA,"RT @NASAPersevere: Where am I now? Check out this interactive map to zoom in and explore my landing site:

https://t.co/uPsKFhW17J

And for…",2021-02-19 01:57:48,0.0,1.0,0.0,0.0
NASA,"Celebrations around the world marked the historic touchdown of @NASAPersevere at her new home: Mars. 

Relive the #CountdownToMars in our @Twitter Moment:
https://t.co/q0mjRA8AHu",2021-02-19 01:35:00,0.0,1.0,0.0,0.0
NASA,RT @FLOTUS: The #NASAPerseverance has officially landed on Mars! Congratulations to everyone involved. You’ve showed us today that anything…,2021-02-19 01:14:36,0.0,0.811,0.189,0.636
NASA,@ringostarrmusic https://t.co/pvypOhCiLY,2021-02-19 00:33:59,0.0,1.0,0.0,0.0
NASA,"After 203 days and 300 million miles, our @NASAPersevere landed on Mars at 3:55 p.m. EST on Feb. 18. After spending some time checking out its systems, it'll be rolling across the Red Planet, looking for signs of ancient Martian life. https://t.co/3Tr7doXdJS https://t.co/FhwoXz5l4n",2021-02-19 00:10:33,0.0,1.0,0.0,0.0
NASA,"""The first video product... we're going to try to bring that to a press conference on Monday. And I think that's really going to be something to see."" - @NASAJPL's Matt Wallace describes some of the video, images, &amp; sounds captured by @NASAPersevere from today's #CountdownToMars. https://t.co/ecS5mtgKt0",2021-02-18 23:55:58,0.0,1.0,0.0,0.0
NASA,RT @VP: Congrats to @NASA and all of their partners on their successful mission. Today's historic landing embodies our nation’s spirit of p…,2021-02-18 23:49:19,0.0,0.692,0.308,0.836
NASA,"""It's a feeling of being very fortunate at the end... that I get to work at a place with people who are both great engineers and great people, and we still get to dare mighty things together."" - @NASAJPL's Al Chen describes today's #CountdownToMars landing. https://t.co/KPKSgxzYMm",2021-02-18 23:42:02,0.0,0.765,0.235,0.9168
NASA,"""We hope that we will get some thumbnail movies of some of the [descent] camera images - so, that front row seat in entry, descent and landing."" - @NASAJPL's Jennifer Trosper describes some of the next data that may come in later this evening from @NASAPersevere on Mars. https://t.co/LDVgQRa1Pg",2021-02-18 23:32:06,0.0,0.943,0.057,0.4404
NASA,"""There is something special about the first few days, because we have just landed a representative of the planet Earth on a place on Mars that no one has ever been to."" - @NASAJPL director Mike Watkins on @NASAPersevere's view of Jezero Crater after its #CountdownToMars landing. https://t.co/NzUGJp7wAc",2021-02-18 23:17:23,0.043,0.904,0.053,0.128
NASA,"""Every time we do a launch or we do a landing, we get two plans. One plan is the one we want to do, and then there's that second plan."" - #NASAScience's @Dr_ThomasZ celebrates a successful #CountdownToMars landing by ripping up the contingency plan. https://t.co/pexxK5a07d",2021-02-18 23:08:37,0.0,0.827,0.173,0.8316
NASA,"Our acting administrator Steve Jurczyk describes the phone call he received from @POTUS following today's successful #CountdownToMars landing, congratulating the @NASAPersevere team. https://t.co/quYi6yjuv7",2021-02-18 23:03:14,0.0,0.853,0.147,0.5859
NASA,LIVE: Our @NASAPersevere rover has successfully landed on the Red Planet! Watch a post-landing news update from mission experts on today's #CountdownToMars: https://t.co/GIrzJXeuNk https://t.co/GIrzJXeuNk,2021-02-18 22:56:48,0.0,0.868,0.132,0.5411
NASA,RT @POTUS: Congratulations to NASA and everyone whose hard work made Perseverance’s historic landing possible. Today proved once again that…,2021-02-18 22:55:48,0.06,0.773,0.167,0.5423
NASA,"RT @NASAPersevere: Hello, world. My first look at my forever home. #CountdownToMars https://t.co/dkM9jE9I6X",2021-02-18 21:42:18,0.0,1.0,0.0,0.0
NASA,"""Our team now gets a chance to test, prove, &amp; learn how [the Ingenuity Mars Helicopter] works in the actual environment of Mars. Our team can't ask for a better reward than that.""

Project manager Mimi Aung shares her excitement for the first ever flight test on another planet: https://t.co/AorK4tKCml",2021-02-18 21:24:15,0.0,0.763,0.237,0.9186
NASA,"""NASA works. When we put our arms together and our hands together and our brains together, we can succeed. This is what NASA does.""

@NASAJPL chief engineer and landing veteran Rob Manning celebrates #NASAPersevere's successful #CountdownToMars: https://t.co/Bo74pC4xLO",2021-02-18 21:18:56,0.076,0.698,0.226,0.7964
NASA,"""[@NASAPersevere survives on Mars] because of the team that performs the health and safety assessments everyday and communicates with the rover.""

@NASAJPL surface mission manager Jessica Samuels takes a student question about what's next for Perseverance: https://t.co/TgOYtwZdKm",2021-02-18 21:13:00,0.0,0.928,0.072,0.4215
THEAMANDAGORMAN,OMG @Alyssa_Milano love this poem your son Milo wrote inspired by my inaugural poem! I love seeing more and more kids writing their thoughts down! https://t.co/O5zqZGR90x,2021-02-19 04:05:02,0.0,0.654,0.346,0.9214
THEAMANDAGORMAN,RT @ClintSmithIII: Thinking of everyone in Texas.,2021-02-17 18:19:15,0.0,1.0,0.0,0.0
THEAMANDAGORMAN,"RT @OpalVadhan: I love this post from @TheAmandaGorman from March 2017, where she helped introduce @HillaryClinton at the @VitalVoices glob…",2021-02-17 17:35:09,0.0,0.819,0.181,0.6369
THEAMANDAGORMAN,RT @PenguinTeen: Congratulations @TheAmandaGorman! @TIME has named the poet and @PenguinTeen author to their 2021 TIME100 Next list! #TIME1…,2021-02-17 17:28:15,0.0,0.801,0.199,0.6688
THEAMANDAGORMAN,"Proud to be in the #TIME100NEXT list! This @Lin_Manuel intro is a gift. When we met yrs ago, I shoved a poem into his hands &amp; said ""I'm too nervous to speak but this is what I'd say if I could!"" He hugged me &amp; said he'd keep it to say he knew me when. Look at us now. https://t.co/BLBzRIZvqs",2021-02-17 17:27:31,0.024,0.853,0.124,0.7639
THEAMANDAGORMAN,What a gift it is to me as well! Still remember meeting you that night! https://t.co/oe8rAZR5Bl,2021-02-17 17:15:38,0.0,0.715,0.285,0.6792
THEAMANDAGORMAN,RT @Vegalteno: EPIC!!! @Lin_Manuel @TheAmandaGorman @ReverendWarnock @GayleKing @HamiltonMusical @WayneBrady,2021-02-16 20:36:30,0.0,1.0,0.0,0.0
THEAMANDAGORMAN,"RT @HillaryClinton: As we turned the page to a new administration, @TheAmandaGorman saw ""hope and kindness re-enter American rhetoric."" She…",2021-02-16 16:39:24,0.0,0.753,0.247,0.7096
THEAMANDAGORMAN,RT @bolognascorpion: Continuing to honor our inspiring world leaders during Black History Month @ Bologna. We will climb the hill TOGETHER!…,2021-02-16 16:39:16,0.0,0.751,0.249,0.7424
THEAMANDAGORMAN,RT @McQueen: .@TheAmandaGorman wearing an exploded sleeve and asymmetric tiered hem trapeze-line dress with a trompe l’oeil print of photog…,2021-02-16 01:03:50,0.0,1.0,0.0,0.0
THEAMANDAGORMAN,"RT @PearDeck: February is #BlackHistoryMonth, and we’ve collected some lessons to help your students get to know some inspirational Black l…",2021-02-16 01:03:23,0.0,0.76,0.24,0.7184
THEAMANDAGORMAN,"RT @Lin_Manuel: So proud of the joyous evening our Hamilton casts have put together for #BlackHistoryMonth, so grateful to be joined by spe…",2021-02-15 23:10:09,0.0,0.626,0.374,0.9179
THEAMANDAGORMAN,"RT @nnekamcguire: Thank you so much, @TheAmandaGorman. I’m beyond happy that the piece resonated with you, but more than that, I’m overjoye…",2021-02-14 20:03:19,0.0,0.83,0.17,0.4767
THEAMANDAGORMAN,"Wow, a fantastic @washingtonpost piece by @nnekamcguire . We live in a contradictory society that can celebrate a black girl poet &amp; also pepper spray a 9 yr old. Yes see me, but also see all other black girls who've been made invisible. I can not, will not, rise alone. https://t.co/tP531SCjrk",2021-02-14 19:07:27,0.029,0.78,0.191,0.8079
THEAMANDAGORMAN,"RT @VaticanNews: Amanda Gorman, who captivated the US with her poem recited at President Biden's inauguration ceremony, shares her thoughts…",2021-02-14 18:47:40,0.0,0.789,0.211,0.5859
THEAMANDAGORMAN,Let's talk about how thrilling it is to see poetry discussed on @ASAnews ! I've spent years asserting that poetry &amp; sociology aren't mutually exclusive. Huge thanks to my @Harvard instructors @DromiShai @bartbonikowski @JocelynViterna for joining the chant. https://t.co/AcfbCF30UT,2021-02-14 17:41:04,0.075,0.784,0.141,0.6072
THEAMANDAGORMAN,"Self-love is revolutionary. We cannot fight for others when we're fighting a war inside ourselves. Compassion is a power that we first bestow on ourselves &amp; then give away through our actions—to people, to our planet. When we recognize this, that is when love becomes our legacy.",2021-02-14 17:35:03,0.111,0.727,0.162,0.4559
THEAMANDAGORMAN,RT @DromiShai: .@TheAmandaGorman brilliantly strikes at the heart of the historical legacies that shape current social inequalities. I was…,2021-02-14 17:33:20,0.094,0.599,0.307,0.7717
THEAMANDAGORMAN,Only a few more days to enter @FirstPagesPrize ! Submit your first pages of a work of fiction of creative nonfiction by February 21 at https://t.co/voSM7T0xvz https://t.co/oLEwxmRQNB,2021-02-13 04:35:40,0.0,0.891,0.109,0.4926
THEAMANDAGORMAN,"RT @GretaThunberg: Shell plans to expand their fossil gas production by over 20%.
But hey!
Someone will end deforestation and create a new…",2021-02-12 17:55:11,0.0,0.821,0.179,0.5562
LEWISHAMILTON,@MarcusRashford Keep doing your thing 🙌🏾♥️,2021-02-17 15:14:02,0.0,0.724,0.276,0.6369
LEWISHAMILTON,https://t.co/hwxUFiaQsV,2021-02-12 18:18:19,0.0,1.0,0.0,0.0
LEWISHAMILTON,Want to wish a very happy #ChineseNewYear to all my #TeamLHChina fans and Chinese people everywhere as they welcome the Year of the Ox. May the new year bring you nothing but happiness and good energy ❤️,2021-02-12 08:04:42,0.079,0.634,0.286,0.797
LEWISHAMILTON,https://t.co/p45l8WFDiY,2021-02-02 20:51:25,0.0,1.0,0.0,0.0
LEWISHAMILTON,Thinking of you Captain Sir Tom 🙏🏾 https://t.co/QOtZze0Pmt,2021-01-31 20:05:43,0.0,1.0,0.0,0.0
LEWISHAMILTON,"It’s hard to believe it’s been a year today when we lost these two special spirits. Life is so precious. We can not forget their spark and the difference they made to the world. Thinking about these two and the all of the lives lost in this tragic accident, one year ago today🙏🏾 https://t.co/N6Utbwkd6C",2021-01-26 15:57:36,0.189,0.686,0.125,-0.3937
LEWISHAMILTON,Roscoe’s Sunday vibe. Happy Sunday world 🙌🏾 https://t.co/dYPcFWpMlr,2021-01-24 18:52:42,0.0,0.748,0.252,0.5719
LEWISHAMILTON,Cross country skiing at 2000m. This is one of the greatest workouts I’ve discovered over the years. Feeling so focused. Finding peace and tranquility in all I do and never giving up! Sending you big waves of energy🙌🏾 https://t.co/PX9XCxcZCU,2021-01-22 19:24:02,0.036,0.648,0.316,0.9431
LEWISHAMILTON,"This is at 3400m. Starting at 2400m. The air is so thin, it’s harder to breath which is perfect for pushing the body. I’m at the end of the hike here, perfect start to the morning followed by cross country skiing which I’m not the greatest at but I get by. https://t.co/YJZD3PAjTJ",2021-01-21 17:26:42,0.039,0.877,0.084,0.3645
LEWISHAMILTON,"A historic day in America. Today brings so much hope for the future, an example of diversity in leadership that I hope to see mirrored across industries and governments. Congratulations @JoeBiden and @KamalaHarris, best of luck. https://t.co/FX6t4PfpCu",2021-01-20 18:23:32,0.0,0.651,0.349,0.953
LEWISHAMILTON,I hope you are staying as positive as you can with all that is still going on. Keep your head up. I can’t wait to see you all again at some stage soon.,2021-01-18 21:39:58,0.0,0.827,0.173,0.7579
LEWISHAMILTON,"I’m trying to find the right balance in cardio and strength building. On top of that, lots of work ongoing in the background. Many moving parts but just checking in to let you know I’m doing good, I’m healthy and mentally strong right now in my bubble...",2021-01-18 21:39:58,0.0,0.732,0.268,0.9366
LEWISHAMILTON,"Hey World, I’m in one of my favourite places in the world, training everyday, getting my mind and body right. I’m hiking to the top of the mountain every morning. Two of those hikes I cross country ski once I get to the top which is at 3400m, killer. Proper altitude training! ... https://t.co/ROqzQe70LO",2021-01-18 21:39:57,0.078,0.862,0.061,-0.4574
LEWISHAMILTON,"Thank you for all of the birthday wishes. I hope and pray wherever you are, you are staying positive despite what’s happening around us. My birthday wish is peace and love to all of you out there, no more pandemic and equality for us all 🙏🏾 https://t.co/6tGWeMrMIr",2021-01-08 08:36:57,0.033,0.622,0.345,0.9643
LEWISHAMILTON,"Happy Birthday Michael, thinking of you today 🙏🏾 https://t.co/3lmI6ax4HQ",2021-01-03 16:28:29,0.0,0.764,0.236,0.5719
LEWISHAMILTON,"I just want to wish everyone a Happy New Year. I know so many are struggling today and so my thoughts are with you. To the doctors and nurses out there saving lives, thank you. I pray this is a better year for all of you out there. I’m sending you all positive energy 🙏🏾❤️",2021-01-01 19:23:01,0.04,0.683,0.277,0.9436
LEWISHAMILTON,The love I have experienced as an uncle has been so special and profound. I am so proud of my sister for bringing these two beautiful angels into the world and I’m so proud to be their uncle. They’ve filled what has sometimes been such an empty year with love and laughter. https://t.co/hOeaPreD65,2020-12-30 15:16:40,0.024,0.61,0.366,0.9802
LEWISHAMILTON,https://t.co/JKKxdPyCkJ,2020-12-25 12:05:54,0.0,1.0,0.0,0.0
LEWISHAMILTON,"I don’t play much, super limited with what I can play but just made this little one up https://t.co/XETjTjL1JS",2020-12-24 15:00:25,0.065,0.673,0.262,0.5267
LEWISHAMILTON,https://t.co/2IvyrB7BzR,2020-12-21 21:54:14,0.0,1.0,0.0,0.0
WWF,"RT @climateWWF: “For the past four years, US cities, states, tribal nations, businesses, and other institutions kept momentum for climate a…",2021-02-19 15:21:51,0.0,1.0,0.0,0.0
WWF,"Nature loss threatens us all. This year, we have the chance to secure an ambitious global agreement to protect us and our planet. For it to be successful, we all need to play our part. How will you protect nature? 🐸🪱🌱🌷

#ForNature #NaturePositive 
https://t.co/b9px991Kxc",2021-02-19 11:07:42,0.077,0.578,0.345,0.9451
WWF,"🐳This #WorldWhaleWeek let's help to protect whales and their ocean home by joining the fight to reduce plastic pollution. Will you sign our petition calling on world leaders to take urgent action to tackle the plastic crisis? https://t.co/b6QppXnrln 

#StopPlasticPollution https://t.co/WqjJH9yzkQ",2021-02-19 10:43:46,0.135,0.723,0.143,-0.1531
WWF,"🙏Great news from Kenya! Governments are listening to more than 2 million people calling for urgent global action to #StopPlasticPollution. Will you join them? Add your voice at https://t.co/b6QppXnrln

#StopPlasticPollution https://t.co/1PHKNmn8HH",2021-02-17 17:05:58,0.0,0.875,0.125,0.5093
WWF,Great news: Major brands are committing to keep Ghana’s Atewa forest intact 🌳 https://t.co/EDUItnGmRC,2021-02-17 02:04:20,0.0,0.617,0.383,0.7553
